ts_ms,kind,op_id,trait,latency_ms,status,fuel_left,fuel_total,mem_pages_used,mem_pages_limit,ok_count_moving,rss_kb
1787496839710,normal,grep_8k,normal,0.411,memory_trap,inf,2000000,2,1,0,31496
1787496839711,normal,mul2_256,normal,0.700,ok,inf,2000000,1,1,1,31494
1787496839712,normal,softmax_256,normal,0.797,ok,inf,2000000,1,1,2,31494
1787496839713,normal,sha_64B_em,normal,0.085,ok,inf,2000000,1,1,3,31492
1787496839714,normal,grep_8k,normal,0.551,memory_trap,inf,2000000,2,1,0,31494
1787496839715,normal,mul2_256,normal,1.210,ok,inf,2000000,1,1,1,31495
1787496839716,oversize,conv3x3_4k,pages_over_limit,26.489,memory_trap,inf,2000000,3,1,0,31495
1787496839717,oversize,sort_64k,pages_over_limit,26.810,memory_trap,inf,2000000,4,1,0,31494
1787496839718,oversize,mmul_16k,pages_over_limit,14.286,memory_trap,inf,2000000,2,1,0,31490
1787496839719,normal,mul2_256,normal,1.059,ok,inf,2000000,1,1,1,31486
1787496839720,oversize,sort_64k,pages_over_limit,20.920,memory_trap,inf,2000000,4,1,0,31488
1787496839721,oversize,mmul_16k,pages_over_limit,13.514,memory_trap,inf,2000000,2,1,0,31485
1787496839722,normal,grep_8k,normal,0.435,memory_trap,inf,2000000,2,1,0,31488
1787496839723,oversize,sort_64k,pages_over_limit,28.819,memory_trap,inf,2000000,4,1,0,31486
1787496839724,normal,softmax_256,normal,0.425,ok,inf,2000000,1,1,1,31488
1787496839725,normal,sha_64B_em,normal,0.192,ok,inf,2000000,1,1,2,31493
1787496839726,normal,grep_8k,normal,0.287,memory_trap,inf,2000000,2,1,0,31493
1787496839727,normal,mul2_256,normal,0.537,ok,inf,2000000,1,1,1,31495
1787496839728,normal,softmax_256,normal,0.669,ok,inf,2000000,1,1,2,31494
1787496839729,normal,sha_64B_em,normal,1.356,ok,inf,2000000,1,1,3,31498
1787496839730,oversize,mmul_16k,pages_over_limit,17.900,memory_trap,inf,2000000,2,1,0,31501
1787496839731,normal,mul2_256,normal,0.979,ok,inf,2000000,1,1,1,31502
1787496839732,normal,softmax_256,normal,0.437,ok,inf,2000000,1,1,2,31504
1787496839733,normal,sha_64B_em,normal,0.629,ok,inf,2000000,1,1,3,31508
1787496839734,oversize,conv3x3_4k,pages_over_limit,14.581,memory_trap,inf,2000000,3,1,0,31511
1787496839735,oversize,sort_64k,pages_over_limit,27.412,memory_trap,inf,2000000,4,1,0,31515
1787496839736,normal,softmax_256,normal,0.136,ok,inf,2000000,1,1,1,31511
1787496839737,normal,sha_64B_em,normal,0.324,ok,inf,2000000,1,1,2,31516
1787496839738,oversize,sort_64k,pages_over_limit,10.454,memory_trap,inf,2000000,4,1,0,31515
1787496839739,oversize,mmul_16k,pages_over_limit,18.520,memory_trap,inf,2000000,2,1,0,31517
1787496839740,normal,softmax_256,normal,0.124,ok,inf,2000000,1,1,1,31518
1787496839741,oversize,sort_64k,pages_over_limit,29.627,memory_trap,inf,2000000,4,1,0,31520
1787496839742,normal,grep_8k,normal,1.364,memory_trap,inf,2000000,2,1,0,31519
1787496839743,normal,mul2_256,normal,0.968,ok,inf,2000000,1,1,1,31523
1787496839744,normal,softmax_256,normal,0.886,ok,inf,2000000,1,1,2,31525
1787496839745,oversize,mmul_16k,pages_over_limit,28.074,memory_trap,inf,2000000,2,1,0,31521
1787496839746,oversize,conv3x3_4k,pages_over_limit,11.162,memory_trap,inf,2000000,3,1,0,31524
1787496839747,oversize,sort_64k,pages_over_limit,13.511,memory_trap,inf,2000000,4,1,0,31529
1787496839748,normal,softmax_256,normal,0.280,ok,inf,2000000,1,1,1,31526
1787496839749,normal,sha_64B_em,normal,1.080,ok,inf,2000000,1,1,2,31525
1787496839750,oversize,sort_64k,pages_over_limit,26.346,memory_trap,inf,2000000,4,1,0,31527
1787496839751,normal,mul2_256,normal,0.672,ok,inf,2000000,1,1,1,31532
1787496839752,normal,softmax_256,normal,0.557,ok,inf,2000000,1,1,2,31531
1787496839753,oversize,sort_64k,pages_over_limit,28.615,memory_trap,inf,2000000,4,1,0,31530
1787496839754,oversize,mmul_16k,pages_over_limit,20.376,memory_trap,inf,2000000,2,1,0,31534
1787496839755,oversize,conv3x3_4k,pages_over_limit,18.136,memory_trap,inf,2000000,3,1,0,31534
1787496839756,normal,softmax_256,normal,0.453,ok,inf,2000000,1,1,1,31533
1787496839757,oversize,mmul_16k,pages_over_limit,27.050,memory_trap,inf,2000000,2,1,0,31532
1787496839758,normal,grep_8k,normal,0.745,memory_trap,inf,2000000,2,1,0,31533
1787496839759,normal,mul2_256,normal,0.633,ok,inf,2000000,1,1,1,31533
1787496839760,normal,softmax_256,normal,1.342,ok,inf,2000000,1,1,2,31538
1787496839761,normal,sha_64B_em,normal,0.746,ok,inf,2000000,1,1,3,31535
1787496839762,normal,grep_8k,normal,0.757,memory_trap,inf,2000000,2,1,0,31534
1787496839763,oversize,mmul_16k,pages_over_limit,14.852,memory_trap,inf,2000000,2,1,0,31538
1787496839764,oversize,conv3x3_4k,pages_over_limit,14.607,memory_trap,inf,2000000,3,1,0,31540
1787496839765,normal,sha_64B_em,normal,0.366,ok,inf,2000000,1,1,1,31542
1787496839766,normal,grep_8k,normal,0.144,memory_trap,inf,2000000,2,1,0,31542
1787496839767,normal,mul2_256,normal,0.867,ok,inf,2000000,1,1,1,31540
1787496839768,normal,softmax_256,normal,0.101,ok,inf,2000000,1,1,2,31543
1787496839769,normal,sha_64B_em,normal,1.354,ok,inf,2000000,1,1,3,31543
1787496839770,normal,grep_8k,normal,0.086,memory_trap,inf,2000000,2,1,0,31540
1787496839771,oversize,sort_64k,pages_over_limit,19.643,memory_trap,inf,2000000,4,1,0,31536
1787496839772,oversize,mmul_16k,pages_over_limit,29.198,memory_trap,inf,2000000,2,1,0,31538
1787496839773,normal,sha_64B_em,normal,0.075,ok,inf,2000000,1,1,1,31536
1787496839774,normal,grep_8k,normal,0.064,memory_trap,inf,2000000,2,1,0,31537
1787496839775,normal,mul2_256,normal,0.288,ok,inf,2000000,1,1,1,31533
1787496839776,normal,softmax_256,normal,0.718,ok,inf,2000000,1,1,2,31538
1787496839777,normal,sha_64B_em,normal,0.916,ok,inf,2000000,1,1,3,31537
1787496839778,oversize,mmul_16k,pages_over_limit,19.100,memory_trap,inf,2000000,2,1,0,31534
1787496839779,normal,mul2_256,normal,0.109,ok,inf,2000000,1,1,1,31530
1787496839780,oversize,sort_64k,pages_over_limit,12.530,memory_trap,inf,2000000,4,1,0,31529
1787496839781,normal,sha_64B_em,normal,0.310,ok,inf,2000000,1,1,1,31527
1787496839782,oversize,conv3x3_4k,pages_over_limit,24.746,memory_trap,inf,2000000,3,1,0,31530
1787496839783,normal,mul2_256,normal,0.438,ok,inf,2000000,1,1,1,31535
1787496839784,oversize,mmul_16k,pages_over_limit,18.710,memory_trap,inf,2000000,2,1,0,31538
