ts_ms,kind,op_id,trait,latency_ms,status,fuel_left,fuel_total,mem_pages_used,mem_pages_limit,ok_count_moving,rss_kb
1787493407967,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,511,55048
1787493407997,normal,add_1024,normal,0,ok,inf,inf,1,inf,512,55048
1787493407997,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,704,inf,512,55048
1787493408027,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,513,55048
1787493408027,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,576,inf,513,55048
1787493408057,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,514,55048
1787493408057,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,514,55048
1787493408059,normal,rsort_1k,normal,2,ok,inf,inf,2,inf,515,55112
1787493408061,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,515,55112
1787493408091,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,515,55112
1787493408121,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,515,55112
1787493408124,normal,qsort_512,normal,0,ok,inf,inf,2,inf,516,55112
1787493408124,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,517,55112
1787493408124,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,768,inf,517,55112
1787493408157,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,384,inf,517,55112
1787493408190,normal,fib_25,normal,1,ok,inf,inf,1,inf,518,55112
1787493408192,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,768,inf,518,55112
1787493408225,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,518,55112
1787493408255,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,518,55112
1787493408285,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,518,55112
1787493408287,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,704,inf,518,55112
1787493408318,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,518,55112
1787493408320,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,518,55112
1787493408350,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,519,55112
1787493408350,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,520,55112
1787493408350,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,640,inf,520,55112
1787493408381,mal,inf_loop_cpu,mal,32,trap_soft_timeout,inf,inf,1,inf,520,55112
1787493408413,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,520,55112
1787493408443,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,512,inf,520,55112
1787493408474,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,520,55112
1787493408504,normal,grep_8k,normal,0,ok,inf,inf,2,inf,521,55112
1787493408504,normal,mul_512,normal,0,ok,inf,inf,1,inf,522,55112
1787493408504,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,522,55112
1787493408507,normal,mul_512,normal,0,ok,inf,inf,1,inf,523,55112
1787493408507,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,523,55112
1787493408510,normal,mul_512,normal,0,ok,inf,inf,1,inf,524,55112
1787493408510,normal,fib_25,normal,3,ok,inf,inf,1,inf,525,55112
1787493408513,normal,qsort_512,normal,0,ok,inf,inf,2,inf,526,55112
1787493408514,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,526,55112
1787493408544,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,704,inf,526,55112
1787493408575,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,526,55112
1787493408605,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,704,inf,526,55112
1787493408636,normal,qsort_512,normal,1,ok,inf,inf,2,inf,527,55112
1787493408637,mal,syscall_probe,mal,0,ok,inf,inf,1,inf,528,55112
1787493408637,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,528,55112
1787493408640,mal,mem_bomb,mal,34,trap_soft_timeout,inf,inf,640,inf,528,55112
1787493408674,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,528,55112
1787493408704,normal,add_1024,normal,0,ok,inf,inf,1,inf,529,55112
1787493408704,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,704,inf,529,55112
1787493408734,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,529,55112
1787493408765,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,960,inf,529,55112
1787493408795,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,576,inf,529,55112
1787493408826,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,530,55112
1787493408826,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,512,inf,530,55112
1787493408858,normal,fib_25,normal,2,ok,inf,inf,1,inf,531,55112
1787493408860,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,532,55112
1787493408860,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,533,55112
1787493408860,normal,kmeans_iter_64,normal,1,ok,inf,inf,2,inf,534,55112
1787493408861,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,535,55112
1787493408861,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,535,55112
1787493408891,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,535,55112
1787493408921,normal,mul_512,normal,0,ok,inf,inf,1,inf,536,55112
1787493408921,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,537,55112
1787493408921,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,538,55112
1787493408921,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,538,55112
1787493408924,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,576,inf,538,55112
1787493408955,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,768,inf,538,55112
1787493408986,mal,syscall_probe,mal,0,ok,inf,inf,1,inf,539,55112
1787493408986,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,540,55112
1787493408986,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,704,inf,540,55112
1787493409017,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,540,55112
1787493409047,normal,fib_25,normal,1,ok,inf,inf,1,inf,541,55112
1787493409048,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,448,inf,541,55112
1787493409078,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,541,55112
1787493409108,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,542,55112
1787493409108,normal,kmeans_iter_64,normal,1,ok,inf,inf,2,inf,543,55112
1787493409109,mal,syscall_probe,mal,0,ok,inf,inf,1,inf,544,55112
1787493409109,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,544,55112
1787493409139,normal,add_1024,normal,0,ok,inf,inf,1,inf,545,55112
1787493409139,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,832,inf,545,55112
1787493409170,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,546,55112
1787493409170,mal,mem_bomb,mal,36,trap_soft_timeout,inf,inf,640,inf,546,55112
1787493409207,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,547,55112
1787493409207,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,548,55112
1787493409207,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,548,55112
1787493409210,normal,rsort_1k,normal,2,ok,inf,inf,2,inf,549,55112
1787493409212,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,549,55112
1787493409242,normal,add_1024,normal,1,ok,inf,inf,1,inf,550,55112
1787493409243,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,550,55112
1787493409273,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,551,55112
1787493409273,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,551,55112
1787493409303,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,552,55112
1787493409303,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,552,55112
1787493409333,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,576,inf,552,55176
1787493409363,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,832,inf,552,55176
1787493409394,normal,fib_25,normal,5,ok,inf,inf,1,inf,553,55176
1787493409399,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,553,55176
1787493409402,normal,qsort_512,normal,2,ok,inf,inf,2,inf,554,55176
1787493409404,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,448,inf,554,55176
1787493409434,normal,add_1024,normal,0,ok,inf,inf,1,inf,555,55176
1787493409434,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,555,55176
1787493409464,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,556,55176
1787493409464,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,556,55176
1787493409494,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,557,55176
1787493409494,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,558,55176
1787493409494,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,558,55176
1787493409497,normal,add_1024,normal,0,ok,inf,inf,1,inf,559,55176
1787493409497,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,559,55176
1787493409501,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,560,55176
1787493409501,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,561,55180
1787493409501,mal,inf_loop_cpu,mal,31,trap_soft_timeout,inf,inf,1,inf,561,55292
1787493409532,mal,stack_blow,mal,4,trap_oom_crash,inf,inf,0,inf,561,55292
1787493409536,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,561,55292
1787493409566,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,561,55292
1787493409597,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,562,55292
1787493409597,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,768,inf,562,55296
1787493409627,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,562,55296
1787493409657,normal,grep_8k,normal,1,ok,inf,inf,2,inf,563,55296
1787493409658,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,448,inf,563,55296
1787493409691,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,563,55296
1787493409721,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,563,55296
1787493409751,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,564,55296
1787493409751,mal,stack_blow,mal,7,trap_oom_crash,inf,inf,0,inf,564,55296
1787493409759,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,565,55296
1787493409759,normal,rsort_1k,normal,3,ok,inf,inf,2,inf,566,55296
1787493409763,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,567,55296
1787493409763,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,567,55296
1787493409793,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,567,55296
1787493409823,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,576,inf,567,55296
1787493409855,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,704,inf,567,55296
1787493409888,mal,mem_bomb,mal,36,trap_soft_timeout,inf,inf,704,inf,567,55296
1787493409924,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,567,55296
1787493409926,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,567,55296
1787493409957,normal,grep_8k,normal,0,ok,inf,inf,2,inf,568,55296
1787493409961,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,704,inf,568,55308
1787493409991,normal,qsort_512,normal,2,ok,inf,inf,2,inf,569,55308
1787493409993,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,570,55308
1787493409993,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,570,55308
1787493410023,mal,mem_bomb,mal,34,trap_soft_timeout,inf,inf,576,inf,570,55308
1787493410057,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,571,55308
1787493410057,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,571,55308
1787493410087,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,704,inf,571,55308
1787493410120,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,704,inf,571,55308
1787493410150,normal,grep_8k,normal,0,ok,inf,inf,2,inf,572,55308
1787493410150,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,704,inf,572,55308
1787493410181,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,572,55308
1787493410211,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,768,inf,572,55308
1787493410242,mal,syscall_probe,mal,0,ok,inf,inf,1,inf,573,55308
1787493410242,normal,fib_25,normal,3,ok,inf,inf,1,inf,574,55308
1787493410245,normal,qsort_512,normal,1,ok,inf,inf,2,inf,575,55308
1787493410246,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,768,inf,575,55308
1787493410277,normal,add_1024,normal,0,ok,inf,inf,1,inf,576,55308
1787493410277,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,704,inf,576,55308
1787493410310,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,576,55308
1787493410340,normal,add_1024,normal,0,ok,inf,inf,1,inf,577,55308
1787493410340,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,578,55308
1787493410340,normal,mul_512,normal,0,ok,inf,inf,1,inf,579,55308
1787493410340,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,579,55308
1787493410370,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,579,55308
1787493410400,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,580,55308
1787493410400,mal,stack_blow,mal,6,trap_oom_crash,inf,inf,0,inf,580,55308
1787493410406,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,580,55308
1787493410409,normal,mul_512,normal,0,ok,inf,inf,1,inf,581,55308
1787493410409,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,582,55308
1787493410409,normal,rsort_1k,normal,3,ok,inf,inf,2,inf,583,55348
1787493410412,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,584,55348
1787493410412,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,585,55348
1787493410412,normal,add_1024,normal,0,ok,inf,inf,1,inf,586,55348
1787493410412,normal,grep_8k,normal,0,ok,inf,inf,2,inf,587,55348
1787493410412,normal,fib_25,normal,2,ok,inf,inf,1,inf,588,55348
1787493410414,normal,add_1024,normal,0,ok,inf,inf,1,inf,589,55348
1787493410415,normal,add_1024,normal,0,ok,inf,inf,1,inf,590,55348
1787493410415,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,590,55348
1787493410445,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,591,55348
1787493410445,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,591,55348
1787493410475,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,592,55348
1787493410475,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,592,55348
1787493410505,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,592,55348
1787493410535,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,1024,inf,592,55348
1787493410567,normal,qsort_512,normal,0,ok,inf,inf,2,inf,593,55348
1787493410567,normal,mul_512,normal,0,ok,inf,inf,1,inf,594,55348
1787493410568,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,640,inf,594,55348
1787493410599,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,594,55348
1787493410629,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,595,55348
1787493410629,normal,add_1024,normal,0,ok,inf,inf,1,inf,596,55348
1787493410629,normal,add_1024,normal,0,ok,inf,inf,1,inf,597,55348
1787493410629,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,598,55348
1787493410629,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,599,55348
1787493410629,normal,add_1024,normal,0,ok,inf,inf,1,inf,600,55348
1787493410629,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,601,55348
1787493410629,normal,rsort_1k,normal,2,ok,inf,inf,2,inf,602,55428
1787493410631,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,704,inf,602,55428
1787493410664,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,602,55428
1787493410694,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,602,55428
1787493410724,normal,rsort_1k,normal,2,ok,inf,inf,2,inf,603,55492
1787493410726,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,604,55492
1787493410730,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,605,55492
1787493410731,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,605,55492
1787493410761,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,606,55492
1787493410761,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,606,55492
1787493410791,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,606,55492
1787493410821,normal,add_1024,normal,0,ok,inf,inf,1,inf,607,55492
1787493410821,normal,qsort_512,normal,0,ok,inf,inf,2,inf,608,55492
1787493410821,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,608,55492
1787493410851,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,640,inf,608,55492
1787493410884,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,608,55492
1787493410914,mal,stack_blow,mal,1,trap_oom_crash,inf,inf,0,inf,608,55492
1787493410915,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,608,55492
1787493410918,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,608,55492
1787493410948,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,609,55492
1787493410948,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,610,55492
1787493410948,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,610,55492
1787493410950,normal,rsort_1k,normal,1,ok,inf,inf,2,inf,611,55556
1787493410951,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,611,55556
1787493410981,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,611,55556
1787493411011,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,611,55556
1787493411041,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,512,inf,611,55556
1787493411071,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,612,55556
1787493411071,normal,grep_8k,normal,0,ok,inf,inf,2,inf,613,55556
1787493411071,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,613,55556
1787493411101,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,613,55556
1787493411131,mal,syscall_probe,mal,0,ok,inf,inf,1,inf,614,55556
1787493411131,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,615,55556
1787493411131,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,616,55556
1787493411131,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,616,55556
1787493411134,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,617,55556
1787493411134,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,618,55556
1787493411134,normal,rsort_1k,normal,3,ok,inf,inf,2,inf,619,55620
1787493411137,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,619,55620
1787493411167,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,619,55620
1787493411197,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,619,55620
1787493411227,normal,qsort_512,normal,1,ok,inf,inf,2,inf,620,55620
1787493411228,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,640,inf,620,55620
1787493411259,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,621,55620
1787493411259,mal,stack_blow,mal,3,trap_oom_crash,inf,inf,0,inf,621,55620
1787493411262,normal,rsort_1k,normal,2,ok,inf,inf,2,inf,622,55620
1787493411264,mal,stack_blow,mal,2,trap_oom_crash,inf,inf,0,inf,622,55620
1787493411266,normal,grep_8k,normal,0,ok,inf,inf,2,inf,623,55620
1787493411266,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,624,55620
1787493411266,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,625,55620
1787493411266,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,896,inf,625,55620
1787493411299,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,626,55620
1787493411299,normal,qsort_512,normal,0,ok,inf,inf,2,inf,627,55620
1787493411299,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,384,inf,627,55620
1787493411329,normal,fib_25,normal,3,ok,inf,inf,1,inf,628,55620
1787493411332,normal,rsort_1k,normal,2,ok,inf,inf,2,inf,629,55684
1787493411334,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,630,55684
1787493411334,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,1024,inf,630,55748
1787493411365,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,630,55748
1787493411395,normal,rsort_1k,normal,3,ok,inf,inf,2,inf,631,55748
1787493411398,normal,rsort_1k,normal,2,ok,inf,inf,2,inf,632,55812
1787493411400,mal,mem_bomb,mal,36,trap_soft_timeout,inf,inf,384,inf,632,55848
1787493411436,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,632,55848
1787493411466,mal,mem_bomb,mal,34,trap_soft_timeout,inf,inf,640,inf,632,55848
1787493411500,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,632,55848
1787493411530,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,512,inf,632,55848
1787493411562,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,633,55848
1787493411562,normal,grep_8k,normal,0,ok,inf,inf,2,inf,634,55848
1787493411562,normal,fib_25,normal,3,ok,inf,inf,1,inf,635,55848
1787493411565,normal,grep_8k,normal,0,ok,inf,inf,2,inf,636,55848
1787493411565,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,636,55848
1787493411595,normal,qsort_512,normal,0,ok,inf,inf,2,inf,637,55848
1787493411595,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,638,55848
1787493411595,mal,syscall_probe,mal,0,ok,inf,inf,1,inf,639,55848
1787493411595,normal,fib_25,normal,3,ok,inf,inf,1,inf,640,55848
1787493411598,normal,grep_8k,normal,0,ok,inf,inf,2,inf,641,55848
1787493411598,normal,add_1024,normal,0,ok,inf,inf,1,inf,642,55848
1787493411598,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,768,inf,642,55848
1787493411629,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,642,55848
1787493411659,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,642,55848
1787493411689,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,643,55848
1787493411689,mal,mem_bomb,mal,30,trap_soft_timeout,inf,inf,512,inf,643,55848
1787493411719,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,512,inf,643,55848
1787493411751,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,644,55848
1787493411751,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,644,55848
1787493411781,normal,grep_8k,normal,0,ok,inf,inf,2,inf,645,55848
1787493411781,mal,stack_blow,mal,5,trap_oom_crash,inf,inf,0,inf,645,55848
1787493411786,normal,mul_512,normal,0,ok,inf,inf,1,inf,646,55848
1787493411786,normal,add_1024,normal,0,ok,inf,inf,1,inf,647,55848
1787493411786,normal,rsort_1k,normal,4,ok,inf,inf,2,inf,648,55848
1787493411791,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,649,55848
1787493411791,normal,mul_512,normal,0,ok,inf,inf,1,inf,650,55848
1787493411791,normal,qsort_512,normal,0,ok,inf,inf,2,inf,651,55848
1787493411791,normal,fib_25,normal,3,ok,inf,inf,1,inf,652,55848
1787493411794,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,704,inf,652,55860
1787493411826,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,576,inf,652,55864
1787493411858,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,653,55864
1787493411858,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,654,55864
1787493411858,normal,qsort_512,normal,0,ok,inf,inf,2,inf,655,55864
1787493411858,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,655,55864
1787493411888,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,656,55864
1787493411888,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,657,55864
1787493411888,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,658,55864
1787493411888,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,576,inf,658,55864
1787493411920,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,659,55864
1787493411920,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,659,55864
1787493411950,normal,rsort_1k,normal,3,ok,inf,inf,2,inf,660,55956
1787493411953,normal,mat_8x8,normal,0,ok,inf,inf,1,inf,661,55956
1787493411953,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,576,inf,661,55972
1787493411984,normal,conv_16_16,normal,0,ok,inf,inf,3,inf,662,55972
1787493411984,mal,mem_bomb,mal,31,trap_soft_timeout,inf,inf,704,inf,662,55972
1787493412015,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,662,55972
1787493412045,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,448,inf,662,55972
1787493412077,mal,inf_loop_cpu,mal,31,trap_soft_timeout,inf,inf,1,inf,662,55972
1787493412108,normal,sum_u64_16k,normal,0,ok,inf,inf,4,inf,663,55972
1787493412108,normal,qsort_512,normal,0,ok,inf,inf,2,inf,664,55972
1787493412108,normal,sha_64B_em,normal,0,ok,inf,inf,1,inf,665,55972
1787493412108,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,666,55972
1787493412108,normal,kmeans_iter_64,normal,1,ok,inf,inf,2,inf,667,55972
1787493412109,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,667,55972
1787493412139,mal,mem_bomb,mal,33,trap_soft_timeout,inf,inf,960,inf,667,55972
1787493412172,normal,kmeans_iter_64,normal,0,ok,inf,inf,2,inf,668,55972
1787493412172,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,668,55972
1787493412202,mal,mem_bomb,mal,32,trap_soft_timeout,inf,inf,512,inf,668,55972
1787493412235,normal,sqrt_1k,normal,0,ok,inf,inf,1,inf,669,55972
1787493412236,mal,inf_loop_cpu,mal,30,trap_soft_timeout,inf,inf,1,inf,669,55972
